# 时间戳 X坐标 Y坐标 朝向角度 线速度 角速度 障碍物距离 计算时间
# 单位:  秒   米    米    弧度   米/秒  弧度/秒   米      秒
1753259145.480521 13.808167 -0.063377 -0.147639 0.165199 -0.003484 2.216367 0.100000
1753259145.580767 13.824596 -0.065825 -0.148077 0.165199 -0.003484 2.198620 0.100000
1753259145.680941 13.840933 -0.068264 -0.148434 0.162303 0.000000 2.183064 0.100000
1753259145.781164 13.857000 -0.070667 -0.148446 0.162303 0.000000 2.166832 0.100000
1753259145.881189 13.873050 -0.073067 -0.148442 0.161015 -0.031572 2.150259 0.100000
1753259145.981360 13.888973 -0.075469 -0.151239 0.161015 -0.031572 2.133696 0.100000
1753259146.080578 13.904885 -0.077920 -0.154386 0.120331 0.000000 2.118411 0.100000
1753259146.180782 13.919405 -0.080185 -0.154806 0.120331 0.000000 2.110102 0.100000
1753259146.280953 13.931519 -0.082076 -0.154823 0.110865 -0.010791 2.096305 0.100000
1753259146.381131 13.942649 -0.083818 -0.155829 0.110865 -0.010791 2.086473 0.100000
1753259146.481415 13.953598 -0.085544 -0.156907 0.103617 -0.000245 2.074914 0.100000
1753259146.580501 13.963941 -0.087181 -0.157009 0.103617 -0.000245 2.064956 0.100000
1753259146.680524 13.974173 -0.088801 -0.157037 0.101200 -0.010842 2.055098 0.100000
1753259146.780751 13.984183 -0.090391 -0.158048 0.101200 -0.010842 2.043723 0.100000
1753259146.880983 13.994174 -0.091989 -0.159133 0.100393 -0.042400 2.034817 0.100000
1753259146.981100 14.004085 -0.093597 -0.162965 0.100393 -0.042400 2.024686 0.100000
1753259147.081329 14.013985 -0.095247 -0.167200 0.000000 -0.000000 2.014381 0.100000
1753259147.180533 14.022322 -0.096657 -0.167662 0.000000 -0.000000 2.007592 0.100000
1753259147.280700 14.027703 -0.097568 -0.167689 0.000000 0.200456 2.003181 0.100000
1753259147.381018 14.030130 -0.097973 -0.158612 0.000000 0.200456 2.002448 0.100000
1753259147.481199 14.030284 -0.097998 -0.138813 0.000000 0.000000 2.000846 0.100000
1753259147.581361 14.030280 -0.097997 -0.127904 0.000000 0.000000 2.002213 0.100000
1753259147.680607 14.030274 -0.097996 -0.127668 0.000000 0.000000 2.001806 0.100000
1753259147.780966 14.030270 -0.097996 -0.127643 0.000000 0.000000 2.001126 0.100000
1753259147.881305 14.030268 -0.097996 -0.127638 0.000000 0.000000 2.001603 0.100000
1753259147.981495 14.030266 -0.097995 -0.127637 0.000000 0.000000 2.001990 0.100000
1753259148.081695 14.030264 -0.097995 -0.127637 0.000000 0.000000 2.001684 0.100000
1753259148.181855 14.030262 -0.097995 -0.127637 0.000000 0.000000 2.002615 0.100000
1753259148.281977 14.030260 -0.097995 -0.127638 0.000000 0.000000 2.001952 0.100000
1753259148.382144 14.030258 -0.097994 -0.127638 0.000000 0.000000 2.001720 0.100000
1753259148.481329 14.030256 -0.097994 -0.127639 0.000000 0.000000 2.001438 0.100000
1753259148.581568 14.030253 -0.097994 -0.127639 0.000000 0.000000 2.002347 0.100000
1753259148.681790 14.030251 -0.097994 -0.127639 0.000000 0.000000 2.002666 0.100000
1753259148.781796 14.030249 -0.097993 -0.127640 0.000000 0.000000 2.001295 0.100000
1753259148.882061 14.030247 -0.097993 -0.127640 0.000000 0.000000 2.001935 0.100000
1753259148.982257 14.030245 -0.097993 -0.127640 0.000000 0.000000 2.002157 0.100000
1753259149.082418 14.030243 -0.097992 -0.127641 0.000000 0.000000 2.001338 0.100000
1753259149.182408 14.030241 -0.097992 -0.127641 0.000000 0.000000 2.002090 0.100000
1753259149.282524 14.030239 -0.097992 -0.127642 0.000000 0.000000 2.001931 0.100000
1753259149.382610 14.030237 -0.097992 -0.127642 0.000000 0.000000 2.002071 0.100000
1753259149.482707 14.030235 -0.097991 -0.127642 0.000000 0.000000 2.002587 0.100000
1753259149.581793 14.030233 -0.097991 -0.127643 0.000000 0.000000 2.002409 0.100000
1753259149.682046 14.030231 -0.097991 -0.127643 0.000000 0.000000 2.001915 0.100000
1753259149.782322 14.030228 -0.097991 -0.127643 0.000000 0.000000 2.001059 0.100000
1753259149.882479 14.030226 -0.097990 -0.127644 0.000000 0.000000 2.001806 0.100000
1753259149.982638 14.030224 -0.097990 -0.127644 0.000000 0.000000 2.001146 0.100000
1753259150.081863 14.030222 -0.097990 -0.127644 0.000000 0.000000 2.001652 0.100000
1753259150.181983 14.030220 -0.097990 -0.127645 0.000000 0.000000 2.001908 0.100000
1753259150.282235 14.030218 -0.097989 -0.127645 0.000000 0.000000 2.001627 0.100000
1753259150.382396 14.030216 -0.097989 -0.127646 0.000000 0.000000 2.001922 0.100000
1753259150.482574 14.030214 -0.097989 -0.127646 0.000000 0.000000 2.002724 0.100000
1753259150.582814 14.030212 -0.097988 -0.127646 0.000000 0.000000 2.002234 0.100000
1753259150.682874 14.030210 -0.097988 -0.127647 0.000000 0.000000 2.001648 0.100000
1753259150.783077 14.030208 -0.097988 -0.127647 0.000000 0.000000 2.001133 0.100000
1753259150.882253 14.030206 -0.097988 -0.127647 0.000000 0.000000 2.002888 0.100000
1753259150.982430 14.030203 -0.097987 -0.127648 0.000000 0.000000 2.001913 0.100000
1753259151.082623 14.030201 -0.097987 -0.127648 0.000000 0.000000 2.002871 0.100000
1753259151.182841 14.030199 -0.097987 -0.127648 0.000000 0.000000 2.002096 0.100000
1753259151.283033 14.030197 -0.097987 -0.127649 0.000000 0.000000 2.001859 0.100000
1753259151.383075 14.030195 -0.097986 -0.127649 0.000000 0.000000 2.002189 0.100000
1753259151.483142 14.030193 -0.097986 -0.127650 0.000000 0.000000 2.001670 0.100000
1753259151.583234 14.030191 -0.097986 -0.127650 0.000000 0.000000 2.001963 0.100000
1753259151.682312 14.030189 -0.097986 -0.127650 0.000000 0.000000 2.002841 0.100000
1753259151.782496 14.030187 -0.097985 -0.127651 0.000000 0.000000 2.002207 0.100000
1753259151.882628 14.030185 -0.097985 -0.127651 0.000000 0.000000 2.001850 0.100000
1753259151.982833 14.030183 -0.097985 -0.127651 0.000000 0.000000 2.002645 0.100000
1753259152.083036 14.030181 -0.097984 -0.127652 0.000000 0.000000 2.002964 0.100000
1753259152.183219 14.030178 -0.097984 -0.127652 0.000000 0.000000 2.002020 0.100000
1753259152.282468 14.030176 -0.097984 -0.127653 0.000000 0.000000 2.002600 0.100000
1753259152.382572 14.030174 -0.097984 -0.127653 0.000000 0.000000 2.002835 0.100000
1753259152.482806 14.030172 -0.097983 -0.127653 0.000000 0.000000 2.001678 0.100000
1753259152.583044 14.030170 -0.097983 -0.127654 0.000000 0.000000 2.003122 0.100000
1753259152.683300 14.030168 -0.097983 -0.127654 0.000000 0.000000 2.000379 0.100000
1753259152.782412 14.030166 -0.097983 -0.127654 0.000000 0.000000 2.002622 0.100000
1753259152.883434 14.030164 -0.097982 -0.127655 0.000000 0.000000 2.002556 0.100000
1753259152.982501 14.030162 -0.097982 -0.127655 0.000000 0.000000 2.001850 0.100000
1753259153.082608 14.030160 -0.097982 -0.127655 0.000000 0.000000 2.002005 0.100000
1753259153.182673 14.030158 -0.097982 -0.127656 0.000000 0.000000 2.002327 0.100000
1753259153.282746 14.030156 -0.097981 -0.127656 0.000000 0.000000 2.001760 0.100000
1753259153.383027 14.030154 -0.097981 -0.127657 0.000000 0.000000 2.002742 0.100000
1753259153.483194 14.030151 -0.097981 -0.127657 0.000000 0.000000 2.002705 0.100000
1753259153.583378 14.030149 -0.097980 -0.127657 0.000000 0.000000 2.002193 0.100000
1753259153.682559 14.030147 -0.097980 -0.127658 0.000000 0.000000 2.001952 0.100000
1753259153.782789 14.030145 -0.097980 -0.127658 0.000000 0.000000 2.002390 0.100000
1753259153.883052 14.030143 -0.097980 -0.127658 0.000000 0.000000 2.002491 0.100000
1753259153.983236 14.030141 -0.097979 -0.127659 0.199979 -0.178951 2.002920 0.100000
1753259154.083428 14.031107 -0.098106 -0.133273 0.199979 -0.178951 2.000114 0.100000
1753259154.182606 14.034980 -0.098663 -0.150618 0.253559 -0.146601 1.994715 0.100000
1753259154.282646 14.041811 -0.099761 -0.166252 0.253559 -0.146601 1.986372 0.100000
1753259154.382882 14.051581 -0.101478 -0.180935 0.313596 -0.157443 1.976241 0.100000
1753259154.483168 14.064269 -0.103904 -0.196469 0.313596 -0.157443 1.961905 0.100000
1753259154.583438 14.079855 -0.107138 -0.212253 0.373571 -0.147268 1.943440 0.100000
1753259154.682551 14.098315 -0.111267 -0.227257 0.373571 -0.147268 1.931021 0.100000
1753259154.782699 14.119632 -0.116366 -0.241974 0.433586 -0.136433 1.907978 0.100000
1753259154.882886 14.143781 -0.122510 -0.255838 0.433586 -0.136433 1.883701 0.100000
1753259154.983064 14.170742 -0.129762 -0.269407 0.493585 -0.125159 1.854933 0.100000
1753259155.083357 14.200490 -0.138188 -0.282185 0.493585 -0.125159 1.825134 0.100000
1753259155.183425 14.233007 -0.147839 -0.294669 0.500000 -0.114533 1.790800 0.100000
1753259155.282395 14.268269 -0.158775 -0.306446 0.500000 -0.114533 1.754412 0.100000
1753259155.383682 14.306258 -0.171039 -0.317944 0.500000 -0.104376 1.714673 0.100000
1753259155.484968 14.346952 -0.184681 -0.328660 0.500000 -0.104376 1.673039 0.100000
1753259155.584177 14.390333 -0.199729 -0.338998 0.500000 -0.092347 1.628401 0.100000
1753259155.684309 14.436355 -0.216210 -0.348442 0.500000 -0.092347 1.580358 0.100000
1753259155.785538 14.483266 -0.233496 -0.357672 0.433325 -0.082693 1.532956 0.100000
1753259155.885754 14.529280 -0.250926 -0.366395 0.433325 -0.082693 1.488644 0.100000
1753259155.984938 14.572456 -0.267699 -0.374753 0.472091 -0.071953 1.445167 0.100000
1753259156.085138 14.614266 -0.284331 -0.382158 0.472091 -0.071953 1.402645 0.100000
1753259156.185203 14.657871 -0.302036 -0.389214 0.500000 0.000000 1.357516 0.100000
1753259156.285352 14.702320 -0.320392 -0.392428 0.500000 0.000000 1.311118 0.100000
1753259156.385522 14.748477 -0.339500 -0.392565 0.500000 0.009470 1.279850 0.100000
1753259156.485778 14.794676 -0.358618 -0.391914 0.500000 0.009470 1.234004 0.100000
1753259156.586014 14.840891 -0.377689 -0.390841 0.500000 0.021249 1.185594 0.100000
1753259156.685132 14.887132 -0.396698 -0.388961 0.500000 0.021249 1.138393 0.100000
1753259156.785219 14.933414 -0.415609 -0.386904 0.500000 0.051196 1.092701 0.100000
1753259156.885378 14.979749 -0.434400 -0.382994 0.500000 0.051196 1.046955 0.100000
1753259156.985531 15.026171 -0.452966 -0.377874 0.500000 0.041919 1.001383 0.100000
1753259157.085572 15.072681 -0.471299 -0.373216 0.500000 0.041919 0.954339 0.100000
1753259157.185748 15.119275 -0.489427 -0.368937 0.500000 0.051993 0.907949 0.100000
1753259157.285787 15.165951 -0.507351 -0.364173 0.500000 0.051993 0.865579 0.100000
1753259157.385975 15.212715 -0.525042 -0.359123 0.500000 0.062062 0.819231 0.100000
1753259157.486113 15.259572 -0.542479 -0.353134 0.500000 0.062062 0.777789 0.100000
1753259157.585428 15.306537 -0.559619 -0.346745 0.500000 0.073846 0.734097 0.100000
1753259157.685574 15.353614 -0.576448 -0.339680 0.500000 0.073846 0.692222 0.100000
1753259157.785794 15.400817 -0.592936 -0.332462 0.500000 0.061485 0.651814 0.100000
1753259157.885960 15.448131 -0.609098 -0.326065 0.500000 0.061485 0.610748 0.100000
1753259157.986174 15.495540 -0.624964 -0.319795 0.500000 0.074263 0.572667 0.100000
1753259158.086436 15.543054 -0.640514 -0.312557 0.500000 0.074263 0.548636 0.100000
1753259158.185497 15.590687 -0.655712 -0.305179 0.500000 0.124719 0.515262 0.100000
1753259158.285727 15.638444 -0.670515 -0.294817 0.500000 0.124719 0.480865 0.100000
1753259158.385800 15.686374 -0.684746 -0.282381 0.500000 0.094118 0.451106 0.100000
1753259158.486010 15.734464 -0.698402 -0.271659 0.500000 0.094118 0.424262 0.100000
1753259158.586185 15.782689 -0.711586 -0.262112 0.500000 0.083440 0.402116 0.100000
1753259158.686308 15.831036 -0.724329 -0.253592 0.500000 0.083440 0.385414 0.100000
1753259158.786431 15.879487 -0.736676 -0.245425 0.500000 0.093108 0.374889 0.100000
1753259158.886708 15.928038 -0.748610 -0.236375 0.500000 0.093108 0.368856 0.100000
1753259158.985801 15.976696 -0.760087 -0.226874 0.500000 0.084654 0.370246 0.100000
1753259159.086030 16.025460 -0.771112 -0.218079 0.500000 0.084654 0.377983 0.100000
1753259159.186164 16.074320 -0.781726 -0.209764 0.500000 0.093127 0.388618 0.100000
1753259159.286247 16.123267 -0.791924 -0.200842 0.500000 0.093127 0.397231 0.100000
1753259159.386427 16.172303 -0.801668 -0.191432 0.500000 0.084661 0.405785 0.100000
1753259159.485805 16.221424 -0.810957 -0.182530 0.500000 0.084661 0.414727 0.100000
1753259159.585977 16.270629 -0.819823 -0.174077 0.500000 0.094717 0.422792 0.100000
1753259159.686152 16.319909 -0.828267 -0.165109 0.500000 0.094717 0.431070 0.100000
1753259159.786427 16.369265 -0.836254 -0.155701 0.500000 0.105737 0.436032 0.100000
1753259159.886634 16.418693 -0.843756 -0.145320 0.500000 0.105737 0.442429 0.100000
1753259159.986812 16.468200 -0.850731 -0.134617 0.500000 0.137711 0.448577 0.100000
1753259160.087048 16.517784 -0.857145 -0.122016 0.500000 0.137711 0.453776 0.100000
1753259160.186966 16.567452 -0.862893 -0.108386 0.500000 0.147254 0.457326 0.100000
1753259160.287165 16.617195 -0.867949 -0.093979 0.500000 0.147254 0.462290 0.100000
1753259160.386265 16.667001 -0.872270 -0.079057 0.500000 0.138875 0.464846 0.100000
1753259160.486393 16.716866 -0.875858 -0.064835 0.500000 0.138875 0.466901 0.100000
1753259160.586638 16.766781 -0.878754 -0.051074 0.500000 0.126261 0.468398 0.100000
1753259160.686578 16.816729 -0.880979 -0.038203 0.500000 0.126261 0.469838 0.100000
1753259160.786614 16.866699 -0.882572 -0.025517 0.500000 0.138381 0.469692 0.100000
1753259160.886842 16.916684 -0.883515 -0.011935 0.500000 0.138381 0.468812 0.100000
1753259160.987073 16.966678 -0.883765 0.001927 0.500000 0.085065 0.468641 0.100000
1753259161.087321 17.016674 -0.883370 0.012583 0.500000 0.085065 0.467292 0.100000
1753259161.186527 17.066665 -0.882532 0.020990 0.500000 0.074394 0.468261 0.100000
1753259161.286772 17.116645 -0.881281 0.028843 0.500000 0.074394 0.475267 0.100000
1753259161.387071 17.166612 -0.879649 0.036450 0.500000 0.086040 0.485656 0.100000
1753259161.487158 17.216570 -0.877626 0.044685 0.500000 0.086040 0.495064 0.100000
1753259161.587278 17.266508 -0.875182 0.053110 0.500000 0.073899 0.515031 0.100000
1753259161.687405 17.316423 -0.872330 0.060844 0.500000 0.073899 0.535367 0.100000
1753259161.786560 17.366314 -0.869102 0.068379 0.500000 0.064752 0.563157 0.100000
1753259161.887115 17.416179 -0.865509 0.075264 0.500000 0.064752 0.590880 0.100000
1753259161.987260 17.466023 -0.861590 0.081631 0.500000 0.094250 0.622266 0.100000
1753259162.087434 17.515838 -0.857326 0.089803 0.500000 0.094250 0.655898 0.100000
1753259162.186518 17.565611 -0.852608 0.099264 0.500000 0.106381 0.699821 0.100000
1753259162.286704 17.615332 -0.847400 0.109745 0.500000 0.106381 0.758343 0.100000
1753259162.386948 17.664996 -0.841657 0.120455 0.477777 0.095176 0.815318 0.100000
1753259162.487146 17.713814 -0.835503 0.130166 0.477777 0.095176 0.875224 0.100000
1753259162.587373 17.761160 -0.829080 0.139532 0.500000 0.063113 0.927862 0.100000
1753259162.686647 17.809225 -0.822125 0.147112 0.500000 0.063113 0.983802 0.100000
1753259162.786944 17.858651 -0.814637 0.153604 0.500000 0.054166 1.045700 0.100000
1753259162.887088 17.908037 -0.806842 0.159274 0.500000 0.054166 1.101755 0.100000
1753259162.987296 17.957380 -0.798783 0.164501 0.500000 0.062683 1.161734 0.100000
1753259163.087472 18.006679 -0.790455 0.170402 0.500000 0.062683 1.216658 0.100000
1753259163.187671 18.055923 -0.781820 0.176800 0.500000 0.053500 1.252335 0.100000
1753259163.287830 18.105111 -0.772880 0.182600 0.500000 0.053500 1.308803 0.100000
1753259163.386962 18.154253 -0.763669 0.187908 0.500000 0.062279 1.365513 0.100000
1753259163.486952 18.203344 -0.754192 0.193666 0.500000 0.062279 1.421093 0.100000
1753259163.587057 18.252377 -0.744419 0.199865 0.500000 0.031706 1.474609 0.100000
1753259163.687235 18.301352 -0.734369 0.204259 0.500000 0.031706 1.532326 0.100000
1753259163.787364 18.350289 -0.724146 0.207574 0.500000 0.042148 1.586832 0.100000
1753259163.887486 18.399195 -0.713755 0.211344 0.500000 0.042148 1.645947 0.100000
1753259163.987694 18.448059 -0.703168 0.215379 0.500000 -0.032294 1.685224 0.100000
1753259164.087821 18.496888 -0.692430 0.215879 0.500000 -0.032294 1.695592 0.100000
1753259164.188165 18.545740 -0.681795 0.212820 0.500000 -0.041527 1.704945 0.100000
1753259164.288310 18.594627 -0.671324 0.208955 0.500000 -0.041527 1.714665 0.100000
1753259164.387553 18.643558 -0.661058 0.204635 0.500000 -0.032968 1.723657 0.100000
1753259164.488746 18.692533 -0.650993 0.200962 0.500000 -0.032968 1.733023 0.100000
1753259164.587787 18.741539 -0.641092 0.197768 0.500000 -0.042174 1.741385 0.100000
1753259164.687849 18.790578 -0.631357 0.193988 0.500000 -0.042174 1.750899 0.100000
1753259164.788073 18.839657 -0.621821 0.189762 0.500000 -0.033333 1.759407 0.100000
1753259164.888086 18.888775 -0.612488 0.185964 0.500000 -0.033333 1.762845 0.100000
1753259164.988203 18.937927 -0.603328 0.182563 0.500000 -0.022210 1.771646 0.100000
1753259165.088364 18.987105 -0.594317 0.180142 0.500000 -0.022210 1.781140 0.100000
1753259165.187500 19.036300 -0.585410 0.178063 0.500000 -0.011053 1.788661 0.100000
1753259165.287753 19.085513 -0.576595 0.176582 0.500000 -0.011053 1.797956 0.100000
1753259165.388076 19.134739 -0.567844 0.175299 0.500000 -0.022746 1.804698 0.100000
1753259165.488155 19.183978 -0.559167 0.173396 0.500000 -0.022746 1.812837 0.100000
1753259165.588312 19.233234 -0.550593 0.171278 0.500000 -0.011519 1.820256 0.100000
1753259165.688534 19.282505 -0.542110 0.169893 0.500000 -0.011519 1.828474 0.100000
1753259165.787673 19.331788 -0.533688 0.168605 0.500000 -0.024058 1.836251 0.100000
1753259165.887879 19.381084 -0.525346 0.166430 0.500000 -0.024058 1.843393 0.100000
1753259165.987846 19.430400 -0.517121 0.164097 0.500000 0.030295 1.851300 0.100000
1753259166.087961 19.479727 -0.508962 0.165017 0.500000 0.030295 1.858693 0.100000
1753259166.188014 19.529030 -0.500673 0.168075 0.500000 0.019174 1.868066 0.100000
1753259166.288248 19.578313 -0.492252 0.170180 0.500000 0.019174 1.875747 0.100000
1753259166.388547 19.627581 -0.483740 0.172003 0.500000 0.029701 1.883432 0.100000
1753259166.488743 19.676828 -0.475121 0.174775 0.500000 0.029701 1.891274 0.100000
1753259166.587984 19.726046 -0.466350 0.177903 0.500000 0.020044 1.897701 0.100000
1753259166.688204 19.775242 -0.457441 0.180150 0.500000 0.020044 1.907004 0.100000
1753259166.790309 19.824422 -0.448438 0.181972 0.500000 0.000000 1.915873 0.100000
1753259166.889447 19.873589 -0.439362 0.182685 0.500000 0.000000 1.923948 0.100000
1753259166.988535 19.922753 -0.430276 0.182832 0.500000 -0.008863 1.932801 0.100000
1753259167.088673 19.971916 -0.421194 0.182325 0.500000 -0.008863 1.940477 0.100000
1753259167.188730 20.021088 -0.412152 0.181339 0.500000 -0.000253 1.897667 0.100000
1753259167.288757 20.070269 -0.403152 0.180862 0.500000 -0.000253 1.848975 0.100000
1753259167.388983 20.119451 -0.394159 0.180867 0.500000 0.000000 1.801559 0.100000
1753259167.489178 20.168629 -0.385162 0.181047 0.500000 0.000000 1.754968 0.100000
1753259167.588301 20.217806 -0.376157 0.181107 0.500000 0.000000 1.705430 0.100000
1753259167.688499 20.266986 -0.367155 0.180954 0.500000 0.000000 1.658802 0.100000
1753259167.788679 20.316168 -0.358161 0.180828 0.500000 0.000000 1.611508 0.100000
1753259167.888731 20.365349 -0.349168 0.180921 0.500000 0.000000 1.564358 0.100000
1753259167.988940 20.414528 -0.340168 0.181091 0.500000 -0.009075 1.518344 0.100000
1753259168.089131 20.463710 -0.331173 0.180461 0.500000 -0.009075 1.472174 0.100000
1753259168.189255 20.512899 -0.322226 0.179366 0.500000 -0.021519 1.424394 0.100000
1753259168.289356 20.562102 -0.313346 0.177530 0.500000 -0.021519 1.396094 0.100000
1753259168.388523 20.611322 -0.304566 0.175515 0.500000 -0.030763 1.350201 0.100000
1753259168.488594 20.660560 -0.295898 0.172837 0.500000 -0.030763 1.304319 0.100000
1753259168.588765 20.709826 -0.287376 0.169687 0.500000 -0.021829 1.258421 0.100000
1753259168.688988 20.759117 -0.279002 0.167055 0.500000 -0.021829 1.215096 0.100000
1753259168.789232 20.808428 -0.270743 0.164873 0.500000 -0.031079 1.169939 0.100000
1753259168.889364 20.857756 -0.262598 0.162213 0.500000 -0.031079 1.127200 0.100000
1753259168.989468 20.907107 -0.254597 0.159220 0.500000 -0.020789 1.082855 0.100000
1753259169.088516 20.956483 -0.246737 0.156696 0.500000 -0.020789 1.041184 0.100000
1753259169.188609 21.005877 -0.238991 0.154445 0.500000 -0.031996 0.998118 0.100000
1753259169.288800 21.055288 -0.231364 0.151642 0.500000 -0.031996 0.956774 0.100000
1753259169.388975 21.104721 -0.223887 0.148623 0.500000 -0.019637 0.918954 0.100000
1753259169.489163 21.154177 -0.216546 0.146303 0.500000 -0.019637 0.877030 0.100000
1753259169.589430 21.203647 -0.209310 0.144164 0.500000 -0.032199 0.839828 0.100000
1753259169.689701 21.253136 -0.202193 0.141242 0.500000 -0.032199 0.802463 0.100000
1753259169.788788 21.302645 -0.195232 0.138152 0.500000 -0.019648 0.770663 0.100000
1753259169.888952 21.352171 -0.188407 0.135974 0.500000 -0.019648 0.736110 0.100000
1753259169.989188 21.401713 -0.181679 0.133967 0.500000 -0.052636 0.713820 0.100000
1753259170.089365 21.451275 -0.175088 0.129707 0.500000 -0.052636 0.685325 0.100000
1753259170.189562 21.500870 -0.168754 0.124405 0.500000 -0.041562 0.657519 0.100000
1753259170.289761 21.550494 -0.162665 0.120016 0.500000 -0.041562 0.632374 0.100000
1753259170.389914 21.600143 -0.156779 0.115965 0.500000 -0.051777 0.610626 0.100000
1753259170.489995 21.649817 -0.151112 0.110980 0.500000 -0.051777 0.591986 0.100000
1753259170.589147 21.699522 -0.145708 0.105639 0.500000 -0.042265 0.577593 0.100000
1753259170.689420 21.749254 -0.140553 0.101156 0.500000 -0.042265 0.565223 0.100000
1753259170.789588 21.799003 -0.135605 0.097118 0.500000 -0.051013 0.559485 0.100000
1753259170.889639 21.848773 -0.130871 0.092350 0.500000 -0.051013 0.557763 0.100000
1753259170.989732 21.898569 -0.126390 0.087103 0.500000 -0.042455 0.558439 0.100000
1753259171.089809 21.948388 -0.122162 0.082432 0.500000 -0.042455 0.560165 0.100000
1753259171.189912 21.998224 -0.118150 0.078279 0.500000 -0.051029 0.563417 0.100000
1753259171.289942 22.048075 -0.114353 0.073587 0.500000 -0.051029 0.566196 0.100000
1753259171.389969 22.097946 -0.110803 0.068491 0.500000 -0.041745 0.568255 0.100000
1753259171.490070 22.147835 -0.107502 0.063836 0.500000 -0.041745 0.570561 0.100000
1753259171.590245 22.197738 -0.104420 0.059569 0.500000 -0.030869 0.572353 0.100000
1753259171.689454 22.247651 -0.101532 0.056283 0.500000 -0.030869 0.572213 0.100000
1753259171.789787 22.297570 -0.098792 0.053365 0.500000 -0.040500 0.575191 0.100000
1753259171.889918 22.347502 -0.096215 0.049530 0.500000 -0.040500 0.576138 0.100000
1753259171.990189 22.397443 -0.093846 0.045287 0.500000 -0.031491 0.577052 0.100000
1753259172.090421 22.447394 -0.091673 0.041881 0.500000 -0.031491 0.577777 0.100000
1753259172.190383 22.497350 -0.089654 0.038902 0.500000 -0.018904 0.578395 0.100000
1753259172.289540 22.547309 -0.087768 0.036778 0.500000 -0.018904 0.580170 0.100000
1753259172.389785 22.597275 -0.085979 0.034777 0.500000 -0.031266 0.580327 0.100000
1753259172.489986 22.647245 -0.084309 0.031826 0.500000 -0.031266 0.581734 0.100000
1753259172.590109 22.697219 -0.082796 0.028749 0.500000 -0.019121 0.581352 0.100000
1753259172.690227 22.747196 -0.081419 0.026600 0.500000 -0.019121 0.581946 0.100000
1753259172.790418 22.797177 -0.080135 0.024738 0.500000 -0.009415 0.581948 0.100000
1753259172.890624 22.847160 -0.078937 0.023340 0.500000 -0.009415 0.582585 0.100000
1753259172.990824 22.897145 -0.077798 0.022281 0.500000 -0.019922 0.583266 0.100000
1753259173.090056 22.947129 -0.076718 0.020742 0.500000 -0.019922 0.586726 0.100000
1753259173.190159 22.997113 -0.075726 0.018919 0.500000 -0.008538 0.593894 0.100000
1753259173.290223 23.047101 -0.074815 0.017714 0.500000 -0.008538 0.606630 0.100000
1753259173.390419 23.097092 -0.073955 0.016682 0.500000 -0.020534 0.617036 0.100000
1753259173.490601 23.147084 -0.073159 0.014969 0.500000 -0.020534 0.633801 0.100000
1753259173.590725 23.197076 -0.072458 0.013054 0.500000 -0.008550 0.655766 0.100000
1753259173.690852 23.247067 -0.071839 0.011954 0.500000 -0.008550 0.679797 0.100000
1753259173.791023 23.297061 -0.071264 0.011004 0.500000 0.000000 0.705940 0.100000
1753259173.890150 23.347057 -0.070729 0.010589 0.500000 0.000000 0.737003 0.100000
1753259173.990376 23.397051 -0.070200 0.010614 0.500000 -0.009104 0.768158 0.100000
1753259174.090600 23.447044 -0.069676 0.010165 0.500000 -0.009104 0.803030 0.100000
1753259174.190854 23.497037 -0.069187 0.009346 0.500000 0.000000 0.848774 0.100000
1753259174.291174 23.547033 -0.068735 0.008920 0.500000 0.000000 0.915966 0.100000
1753259174.391243 23.597029 -0.068293 0.008764 0.500000 -0.010931 0.989197 0.100000
1753259174.491283 23.647023 -0.067868 0.008083 0.500000 -0.010931 1.059801 0.100000
1753259174.590385 23.697017 -0.067487 0.007164 0.500000 0.000000 1.132255 0.100000
1753259174.690605 23.747013 -0.067142 0.006811 0.500000 0.000000 1.201342 0.100000
1753259174.790824 23.797010 -0.066806 0.006626 0.500000 0.000000 1.271034 0.100000
1753259174.891075 23.847007 -0.066478 0.006545 0.500000 0.000000 1.343382 0.100000
1753259174.991350 23.897003 -0.066148 0.006673 0.500000 -0.009014 1.416821 0.100000
1753259175.090575 23.946995 -0.065821 0.006199 0.500000 -0.009014 1.464368 0.100000
1753259175.190846 23.996993 -0.065534 0.005231 0.500000 -0.021022 1.532505 0.100000
1753259175.290983 24.046990 -0.065314 0.003315 0.500000 -0.021022 1.596437 0.100000
1753259175.391126 24.096988 -0.065202 0.001193 0.500000 -0.009483 1.666130 0.100000
1753259175.491355 24.146982 -0.065176 0.000111 0.500000 -0.009483 1.737674 0.100000
1753259175.591480 24.196976 -0.065191 -0.000733 0.500000 -0.020072 1.727677 0.100000
1753259175.690580 24.246974 -0.065265 -0.002505 0.500000 -0.020072 1.676953 0.100000
1753259175.790788 24.296972 -0.065445 -0.004667 0.500000 -0.031367 1.630389 0.100000
1753259175.890937 24.346968 -0.065742 -0.007406 0.500000 -0.031367 1.580867 0.100000
1753259175.991283 24.396962 -0.066186 -0.010378 0.500000 -0.019023 1.532582 0.100000
1753259176.090474 24.446955 -0.066766 -0.012598 0.500000 -0.019023 1.481996 0.100000
1753259176.190721 24.496949 -0.067447 -0.014653 0.500000 -0.010528 1.436275 0.100000
1753259176.291029 24.546941 -0.068220 -0.016084 0.500000 -0.010528 1.391056 0.100000
