# 时间戳 X坐标 Y坐标 朝向角度 线速度 角速度 障碍物距离 计算时间
# 单位:  秒   米    米    弧度   米/秒  弧度/秒   米      秒
1753261795.063089 -0.000039 0.000000 -0.000021 0.000000 0.000000 0.765752 0.100000
1753261795.163417 -0.000040 0.000000 -0.000021 0.000000 0.000000 0.767205 0.100000
1753261795.263676 -0.000040 0.000000 -0.000022 0.000000 0.000000 0.767422 0.100000
1753261795.363831 -0.000041 0.000000 -0.000022 0.000000 0.000000 0.767228 0.100000
1753261795.464110 -0.000041 0.000000 -0.000022 0.000000 0.000000 0.765683 0.100000
1753261795.564313 -0.000042 0.000000 -0.000023 0.000000 0.000000 0.766558 0.100000
1753261795.663528 -0.000042 0.000000 -0.000023 0.000000 0.000000 0.767617 0.100000
1753261795.763692 -0.000043 0.000000 -0.000023 0.000000 0.000000 0.766865 0.100000
1753261795.863820 -0.000044 0.000000 -0.000023 0.000000 0.000000 0.766477 0.100000
1753261795.963962 -0.000044 0.000000 -0.000024 0.000000 0.000000 0.768394 0.100000
1753261796.064314 -0.000045 0.000000 -0.000024 0.000000 0.000000 0.767098 0.100000
1753261796.163585 -0.000045 0.000000 -0.000024 0.000000 0.000000 0.767684 0.100000
1753261796.263914 -0.000046 0.000000 -0.000025 0.000000 0.000000 0.767245 0.100000
1753261796.364160 -0.000046 0.000000 -0.000025 0.000000 0.000000 0.767762 0.100000
1753261796.464467 -0.000047 0.000000 -0.000025 0.000000 0.000000 0.766741 0.100000
1753261796.563640 -0.000047 0.000000 -0.000025 0.000000 0.000000 0.766368 0.100000
1753261796.663839 -0.000048 0.000000 -0.000026 0.000000 0.000000 0.766104 0.100000
1753261796.764063 -0.000049 0.000000 -0.000026 0.000000 0.000000 0.766992 0.100000
1753261796.864306 -0.000049 0.000000 -0.000026 0.000000 0.000000 0.766282 0.100000
1753261796.964596 -0.000050 0.000000 -0.000027 0.000000 0.000000 0.767611 0.100000
1753261797.064744 -0.000050 0.000000 -0.000027 0.000000 0.000000 0.767889 0.100000
1753261797.165036 -0.000051 0.000000 -0.000027 0.000000 0.000000 0.765792 0.100000
1753261797.265264 -0.000051 0.000000 -0.000027 0.000000 0.000000 0.766473 0.100000
1753261797.364443 -0.000052 0.000000 -0.000028 0.000000 0.000000 0.766558 0.100000
1753261797.464692 -0.000052 0.000000 -0.000028 0.000000 0.000000 0.766746 0.100000
1753261797.564932 -0.000053 0.000000 -0.000028 0.000000 0.000000 0.766717 0.100000
1753261797.665185 -0.000053 0.000000 -0.000029 0.000000 0.000000 0.767558 0.100000
1753261797.765371 -0.000054 0.000000 -0.000029 0.000000 0.000000 0.766615 0.100000
1753261797.864578 -0.000055 0.000000 -0.000029 0.000000 0.000000 0.766306 0.100000
1753261797.964751 -0.000055 0.000000 -0.000029 0.000000 0.000000 0.767159 0.100000
1753261798.064982 -0.000056 0.000000 -0.000030 0.000000 0.000000 0.766870 0.100000
1753261798.165228 -0.000056 0.000000 -0.000030 0.000000 0.000000 0.765170 0.100000
1753261798.264478 -0.000057 0.000000 -0.000030 0.000000 0.000000 0.765619 0.100000
1753261798.364653 -0.000057 0.000000 -0.000031 0.000000 0.000000 0.768132 0.100000
1753261798.464932 -0.000058 0.000000 -0.000031 0.000000 0.000000 0.765891 0.100000
1753261798.565190 -0.000058 0.000000 -0.000031 0.000000 0.000000 0.766283 0.100000
1753261798.664505 -0.000059 0.000000 -0.000032 0.000000 0.000000 0.764739 0.100000
1753261798.764723 -0.000059 0.000000 -0.000032 0.000000 0.000000 0.766752 0.100000
1753261798.864973 -0.000060 0.000000 -0.000032 0.000000 0.000000 0.767069 0.100000
1753261798.965293 -0.000061 0.000000 -0.000032 0.000000 0.000000 0.768004 0.100000
1753261799.065491 -0.000061 0.000000 -0.000033 0.000000 0.000000 0.767353 0.100000
1753261799.165659 -0.000062 0.000000 -0.000033 0.000000 0.000000 0.766556 0.100000
1753261799.265773 -0.000062 0.000000 -0.000033 0.000000 0.000000 0.768016 0.100000
1753261799.365918 -0.000063 0.000000 -0.000034 0.000000 0.000000 0.766070 0.100000
1753261799.466252 -0.000063 0.000000 -0.000034 0.000000 0.000000 0.766153 0.100000
1753261799.565361 -0.000064 0.000000 -0.000034 0.000000 0.000000 0.765026 0.100000
1753261799.665503 -0.000064 0.000000 -0.000034 0.000000 0.000000 0.766878 0.100000
1753261799.765584 -0.000065 0.000000 -0.000035 0.000000 0.000000 0.765632 0.100000
1753261799.865678 -0.000066 0.000000 -0.000035 0.000000 0.000000 0.766193 0.100000
1753261799.965968 -0.000066 0.000000 -0.000035 0.000000 0.000000 0.766140 0.100000
1753261800.066354 -0.000067 0.000000 -0.000036 0.000000 0.000000 0.767203 0.100000
1753261800.166415 -0.000067 0.000000 -0.000036 0.000000 0.000000 0.766206 0.100000
1753261800.266639 -0.000068 0.000000 -0.000036 0.000000 0.000000 0.764656 0.100000
1753261800.365820 -0.000068 0.000000 -0.000036 0.000000 0.000000 0.765338 0.100000
1753261800.466022 -0.000069 0.000000 -0.000037 0.000000 0.000000 0.766342 0.100000
1753261800.566360 -0.000069 0.000000 -0.000037 0.000000 0.000000 0.764667 0.100000
1753261800.666614 -0.000070 0.000000 -0.000037 0.000000 0.000000 0.767118 0.100000
1753261800.765882 -0.000071 0.000000 -0.000038 0.000000 0.000000 0.765504 0.100000
1753261800.866139 -0.000071 0.000000 -0.000038 0.000000 0.000000 0.766770 0.100000
1753261800.966407 -0.000072 0.000000 -0.000038 0.000000 0.000000 0.765802 0.100000
1753261801.066694 -0.000072 0.000000 -0.000038 0.000000 0.000000 0.765709 0.100000
1753261801.166763 -0.000073 0.000000 -0.000039 0.000000 0.000000 0.765893 0.100000
1753261801.266923 -0.000073 0.000000 -0.000039 0.000000 0.000000 0.767224 0.100000
1753261801.367149 -0.000074 0.000000 -0.000039 0.000000 0.000000 0.765471 0.100000
1753261801.467380 -0.000074 0.000000 -0.000040 0.000000 0.000000 0.766908 0.100000
1753261801.566716 -0.000075 0.000000 -0.000040 0.000000 0.000000 0.767329 0.100000
1753261801.667019 -0.000076 0.000000 -0.000040 0.000000 0.000000 0.766398 0.100000
1753261801.767139 -0.000076 0.000000 -0.000040 0.000000 0.000000 0.767605 0.100000
1753261801.866382 -0.000077 0.000000 -0.000041 0.000000 0.000000 0.767214 0.100000
1753261801.966612 -0.000077 0.000000 -0.000041 0.000000 0.000000 0.766187 0.100000
1753261802.066854 -0.000078 0.000000 -0.000041 0.000000 0.000000 0.767078 0.100000
1753261802.166963 -0.000078 0.000000 -0.000042 0.000000 0.000000 0.767131 0.100000
1753261802.267200 -0.000079 0.000000 -0.000042 0.000000 0.000000 0.765937 0.100000
1753261802.366468 -0.000079 0.000000 -0.000042 0.000000 0.000000 0.765098 0.100000
1753261802.466606 -0.000080 0.000000 -0.000042 0.000000 0.000000 0.764959 0.100000
1753261802.566862 -0.000081 0.000000 -0.000043 0.000000 0.000000 0.766887 0.100000
1753261802.667211 -0.000081 0.000000 -0.000043 0.000000 0.000000 0.767482 0.100000
1753261802.766475 -0.000082 0.000000 -0.000043 0.000000 0.000000 0.766345 0.100000
1753261802.866758 -0.000082 0.000000 -0.000043 0.000000 0.000000 0.767128 0.100000
1753261802.966960 -0.000083 0.000000 -0.000044 0.000000 0.000000 0.765600 0.100000
1753261803.067189 -0.000083 0.000000 -0.000044 0.000000 0.000000 0.767262 0.100000
1753261803.167420 -0.000084 0.000000 -0.000044 0.000000 0.000000 0.765182 0.100000
1753261803.267589 -0.000084 0.000000 -0.000045 0.000000 0.000000 0.767632 0.100000
1753261803.367859 -0.000085 0.000000 -0.000045 0.000000 0.000000 0.765896 0.100000
1753261803.468037 -0.000086 0.000000 -0.000045 0.000000 0.000000 0.765501 0.100000
1753261803.567236 -0.000086 0.000000 -0.000045 0.000000 0.000000 0.765634 0.100000
1753261803.667472 -0.000087 0.000000 -0.000046 0.000000 0.000000 0.766221 0.100000
1753261803.767689 -0.000087 0.000000 -0.000046 0.000000 0.000000 0.765668 0.100000
1753261803.867875 -0.000088 0.000000 -0.000046 0.000000 0.000000 0.766003 0.100000
1753261803.968095 -0.000088 0.000000 -0.000047 0.000000 0.000000 0.766157 0.100000
1753261804.068413 -0.000089 0.000000 -0.000047 0.000000 0.000000 0.765837 0.100000
1753261804.167540 -0.000090 0.000000 -0.000047 0.000000 0.000000 0.767865 0.100000
1753261804.267861 -0.000090 0.000000 -0.000047 0.000000 0.000000 0.765769 0.100000
1753261804.368140 -0.000091 0.000000 -0.000048 0.000000 0.000000 0.765551 0.100000
1753261804.468307 -0.000091 0.000000 -0.000048 0.000000 0.000000 0.765096 0.100000
1753261804.567476 -0.000092 0.000000 -0.000048 0.000000 0.000000 0.766117 0.100000
1753261804.667633 -0.000092 0.000000 -0.000049 0.000000 0.000000 0.765560 0.100000
1753261804.767981 -0.000093 0.000000 -0.000049 0.000000 0.000000 0.766083 0.100000
1753261804.868302 -0.000094 0.000000 -0.000049 0.000000 0.000000 0.765975 0.100000
1753261804.968530 -0.000094 0.000000 -0.000049 0.000000 0.000000 0.766120 0.100000
1753261805.068747 -0.000095 0.000000 -0.000050 0.000000 0.000000 0.765401 0.100000
1753261805.168011 -0.000095 0.000000 -0.000050 0.000000 0.000000 0.765275 0.100000
1753261805.268187 -0.000096 0.000000 -0.000050 0.000000 0.000000 0.765993 0.100000
1753261805.368369 -0.000096 0.000000 -0.000051 0.000000 0.000000 0.765408 0.100000
1753261805.468589 -0.000097 0.000000 -0.000051 0.000000 0.000000 0.766197 0.100000
1753261805.568940 -0.000097 0.000000 -0.000051 0.000000 0.000000 0.767175 0.100000
1753261805.669245 -0.000098 0.000000 -0.000051 0.000000 0.000000 0.766665 0.100000
1753261805.768425 -0.000099 0.000000 -0.000052 0.000000 0.000000 0.766195 0.100000
1753261805.868677 -0.000099 0.000000 -0.000052 0.000000 0.000000 0.766762 0.100000
1753261805.969028 -0.000100 0.000000 -0.000052 0.000000 0.000000 0.767406 0.100000
1753261806.069373 -0.000100 0.000000 -0.000053 0.000000 0.000000 0.766083 0.100000
1753261806.168487 -0.000101 0.000000 -0.000053 0.000000 0.000000 0.766284 0.100000
1753261806.268755 -0.000101 0.000000 -0.000053 0.000000 0.000000 0.765902 0.100000
1753261806.369096 -0.000102 0.000000 -0.000053 0.000000 0.000000 0.766954 0.100000
1753261806.469272 -0.000103 0.000000 -0.000054 0.000000 0.000000 0.766807 0.100000
1753261806.568495 -0.000103 0.000000 -0.000054 0.000000 0.000000 0.765389 0.100000
1753261806.668754 -0.000104 0.000000 -0.000054 0.000000 0.000000 0.766437 0.100000
1753261806.768970 -0.000104 0.000000 -0.000054 0.000000 0.000000 0.766721 0.100000
1753261806.869261 -0.000105 0.000000 -0.000055 0.000000 0.000000 0.765920 0.100000
1753261806.968480 -0.000105 0.000000 -0.000055 0.000000 0.000000 0.766037 0.100000
1753261807.068713 -0.000106 0.000000 -0.000055 0.000000 0.000000 0.765950 0.100000
1753261807.168833 -0.000107 0.000000 -0.000056 0.000000 0.000000 0.765322 0.100000
1753261807.268927 -0.000107 0.000000 -0.000056 0.000000 0.000000 0.767121 0.100000
1753261807.369154 -0.000108 0.000000 -0.000056 0.000000 0.000000 0.767407 0.100000
1753261807.469322 -0.000108 0.000000 -0.000056 0.000000 0.000000 0.764681 0.100000
1753261807.569590 -0.000109 0.000000 -0.000057 0.000000 0.000000 0.766114 0.100000
1753261807.669832 -0.000109 0.000000 -0.000057 0.000000 0.000000 0.765551 0.100000
1753261807.770122 -0.000110 0.000000 -0.000057 0.000000 0.000000 0.766900 0.100000
1753261807.869307 -0.000111 0.000000 -0.000057 0.000000 0.000000 0.765417 0.100000
1753261807.969527 -0.000111 0.000000 -0.000058 0.000000 0.000000 0.766020 0.100000
1753261808.069725 -0.000112 0.000000 -0.000058 0.000000 0.000000 0.765929 0.100000
1753261808.169944 -0.000112 0.000000 -0.000058 0.000000 0.000000 0.766264 0.100000
1753261808.270235 -0.000113 0.000000 -0.000059 0.000000 0.000000 0.764534 0.100000
1753261808.370422 -0.000114 0.000000 -0.000059 0.000000 0.000000 0.765947 0.100000
1753261808.469587 -0.000114 0.000000 -0.000059 0.000000 0.000000 0.766868 0.100000
1753261808.569862 -0.000115 0.000000 -0.000059 0.000000 0.000000 0.765640 0.100000
1753261808.670137 -0.000115 0.000000 -0.000060 0.000000 0.000000 0.766602 0.100000
1753261808.770423 -0.000116 0.000000 -0.000060 0.000000 0.000000 0.765495 0.100000
1753261808.869674 -0.000116 0.000000 -0.000060 0.000000 0.000000 0.764793 0.100000
1753261808.969777 -0.000117 0.000000 -0.000061 0.000000 0.000000 0.764944 0.100000
1753261809.070084 -0.000118 0.000000 -0.000061 0.000000 0.000000 0.765717 0.100000
1753261809.170369 -0.000118 0.000000 -0.000061 0.000000 0.000000 0.764403 0.100000
1753261809.269583 -0.000119 0.000000 -0.000061 0.000000 0.000000 0.766573 0.100000
1753261809.369809 -0.000119 0.000000 -0.000062 0.000000 0.000000 0.765853 0.100000
1753261809.470023 -0.000120 0.000000 -0.000062 0.000000 0.000000 0.766220 0.100000
1753261809.570255 -0.000120 0.000000 -0.000062 0.000000 0.000000 0.766034 0.100000
1753261809.669538 -0.000121 0.000000 -0.000062 0.000000 0.000000 0.767163 0.100000
1753261809.769869 -0.000122 0.000000 -0.000063 0.000000 0.000000 0.767268 0.100000
1753261809.871088 -0.000122 0.000000 -0.000063 0.000000 0.000000 0.766388 0.100000
1753261809.970273 -0.000123 0.000000 -0.000063 0.000000 0.000000 0.763998 0.100000
1753261810.070541 -0.000123 0.000000 -0.000064 0.000000 0.000000 0.766606 0.100000
1753261810.170748 -0.000124 0.000000 -0.000064 0.000000 0.000000 0.765467 0.100000
1753261810.270959 -0.000124 0.000000 -0.000064 0.000000 0.000000 0.767042 0.100000
1753261810.371191 -0.000125 0.000000 -0.000064 0.000000 0.000000 0.766597 0.100000
1753261810.470516 -0.000126 0.000000 -0.000065 0.000000 0.000000 0.766190 0.100000
1753261810.570781 -0.000126 0.000000 -0.000065 0.000000 0.000000 0.766688 0.100000
1753261810.671069 -0.000127 0.000000 -0.000065 0.000000 0.000000 0.764985 0.100000
1753261810.771309 -0.000127 0.000000 -0.000065 0.000000 0.000000 0.766282 0.100000
1753261810.870525 -0.000128 0.000000 -0.000066 0.000000 0.000000 0.764120 0.100000
1753261810.970630 -0.000129 0.000000 -0.000066 0.000000 0.000000 0.765910 0.100000
1753261811.070871 -0.000129 0.000000 -0.000066 0.000000 0.000000 0.765787 0.100000
1753261811.171138 -0.000130 0.000000 -0.000066 0.000000 0.000000 0.766026 0.100000
1753261811.271396 -0.000130 0.000000 -0.000067 0.000000 0.000000 0.766577 0.100000
1753261811.371645 -0.000131 0.000000 -0.000067 0.000000 0.000000 0.766994 0.100000
1753261811.471823 -0.000131 0.000000 -0.000067 0.000000 0.000000 0.765861 0.100000
1753261811.571111 -0.000132 0.000000 -0.000068 0.000000 0.000000 0.766518 0.100000
1753261811.671284 -0.000133 0.000000 -0.000068 0.000000 0.000000 0.764292 0.100000
1753261811.771479 -0.000133 0.000000 -0.000068 0.000000 0.000000 0.765792 0.100000
1753261811.871822 -0.000134 0.000000 -0.000068 0.000000 0.000000 0.765439 0.100000
1753261811.972082 -0.000134 0.000000 -0.000069 0.000000 0.000000 0.765121 0.100000
1753261812.072389 -0.000135 0.000000 -0.000069 0.000000 0.000000 0.766376 0.100000
1753261812.171543 -0.000136 0.000000 -0.000069 0.000000 0.000000 0.766427 0.100000
1753261812.271646 -0.000136 0.000000 -0.000069 0.000000 0.000000 0.765908 0.100000
1753261812.371980 -0.000137 0.000000 -0.000070 0.000000 0.000000 0.764328 0.100000
1753261812.472309 -0.000137 0.000000 -0.000070 0.000000 0.000000 0.764446 0.100000
1753261812.571472 -0.000138 0.000000 -0.000070 0.000000 0.000000 0.766720 0.100000
1753261812.671768 -0.000138 0.000000 -0.000070 0.000000 0.000000 0.765226 0.100000
1753261812.772129 -0.000139 0.000000 -0.000071 0.000000 0.000000 0.767136 0.100000
1753261812.871475 -0.000140 0.000000 -0.000071 0.000000 0.000000 0.765926 0.100000
1753261812.971856 -0.000140 0.000000 -0.000071 0.000000 0.000000 0.767127 0.100000
1753261813.071936 -0.000141 0.000000 -0.000072 0.000000 0.000000 0.765994 0.100000
1753261813.172197 -0.000141 0.000000 -0.000072 0.000000 0.000000 0.765727 0.100000
1753261813.272411 -0.000142 0.000000 -0.000072 0.000000 0.000000 0.765815 0.100000
1753261813.372663 -0.000142 0.000000 -0.000072 0.000000 0.000000 0.766154 0.100000
1753261813.472929 -0.000143 0.000000 -0.000073 0.000000 0.000000 0.765287 0.100000
1753261813.573266 -0.000144 0.000000 -0.000073 0.000000 0.000000 0.765535 0.100000
1753261813.672536 -0.000144 0.000000 -0.000073 0.000000 0.000000 0.765748 0.100000
1753261813.772822 -0.000145 0.000000 -0.000073 0.000000 0.000000 0.763227 0.100000
1753261813.872909 -0.000145 0.000000 -0.000074 0.000000 0.000000 0.765261 0.100000
1753261813.973152 -0.000146 0.000000 -0.000074 0.000000 0.000000 0.766867 0.100000
1753261814.073130 -0.000147 0.000000 -0.000074 0.000000 0.000000 0.766329 0.100000
1753261814.173325 -0.000147 0.000000 -0.000074 0.000000 0.000000 0.762590 0.100000
1753261814.273645 -0.000148 0.000000 -0.000075 0.000000 0.000000 0.765229 0.100000
1753261814.372837 -0.000148 0.000000 -0.000075 0.000000 0.000000 0.765895 0.100000
1753261814.472951 -0.000149 0.000000 -0.000075 0.000000 0.000000 0.765662 0.100000
1753261814.573241 -0.000150 0.000000 -0.000075 0.000000 0.000000 0.766144 0.100000
1753261814.673533 -0.000150 0.000000 -0.000076 0.000000 0.000000 0.764919 0.100000
1753261814.773784 -0.000151 0.000000 -0.000076 0.000000 0.000000 0.765403 0.100000
1753261814.874026 -0.000151 0.000000 -0.000076 0.000000 0.000000 0.765896 0.100000
1753261814.973248 -0.000152 0.000000 -0.000076 0.000000 0.000000 0.765359 0.100000
1753261815.073425 -0.000152 0.000000 -0.000077 0.000000 0.000000 0.764358 0.100000
1753261815.173715 -0.000153 0.000000 -0.000077 0.000000 0.000000 0.764765 0.100000
1753261815.274020 -0.000154 0.000000 -0.000077 0.000000 0.000000 0.765360 0.100000
1753261815.373245 -0.000154 0.000000 -0.000078 0.000000 0.000000 0.763610 0.100000
1753261815.473448 -0.000155 0.000000 -0.000078 0.000000 0.000000 0.765456 0.100000
1753261815.573720 -0.000155 0.000000 -0.000078 0.000000 0.000000 0.765466 0.100000
1753261815.673874 -0.000156 0.000000 -0.000078 0.000000 0.000000 0.764386 0.100000
1753261815.774096 -0.000157 0.000000 -0.000079 0.000000 0.000000 0.765003 0.100000
1753261815.874381 -0.000157 0.000000 -0.000079 0.000000 0.000000 0.764594 0.100000
1753261815.973703 -0.000158 0.000000 -0.000079 0.000000 0.000000 0.765372 0.100000
1753261816.073950 -0.000158 0.000000 -0.000079 0.000000 0.000000 0.764949 0.100000
1753261816.174318 -0.000159 0.000000 -0.000080 0.000000 0.000000 0.764570 0.100000
1753261816.273446 -0.000159 0.000000 -0.000080 0.000000 0.000000 0.765874 0.100000
1753261816.373689 -0.000160 0.000000 -0.000080 0.000000 0.000000 0.763547 0.100000
1753261816.474089 -0.000161 0.000000 -0.000080 0.000000 0.000000 0.766283 0.100000
1753261816.574366 -0.000161 0.000000 -0.000081 0.000000 0.000000 0.764539 0.100000
1753261816.673554 -0.000162 0.000000 -0.000081 0.000000 0.000000 0.765765 0.100000
1753261816.773780 -0.000162 0.000000 -0.000081 0.000000 0.000000 0.765186 0.100000
1753261816.874105 -0.000163 0.000000 -0.000081 0.000000 0.000000 0.765192 0.100000
1753261816.974217 -0.000164 0.000000 -0.000082 0.000000 0.000000 0.765458 0.100000
1753261817.074234 -0.000164 0.000000 -0.000082 0.000000 0.000000 0.765634 0.100000
1753261817.174410 -0.000165 0.000000 -0.000082 0.000000 0.000000 0.763716 0.100000
1753261817.274638 -0.000165 0.000000 -0.000082 0.000000 0.000000 0.764786 0.100000
1753261817.374959 -0.000166 0.000000 -0.000083 0.000000 0.000000 0.764349 0.100000
1753261817.475130 -0.000167 0.000000 -0.000083 0.000000 0.000000 0.765150 0.100000
1753261817.575399 -0.000167 0.000000 -0.000083 0.000000 0.000000 0.764963 0.100000
1753261817.674534 -0.000168 0.000000 -0.000083 0.000000 0.000000 0.766885 0.100000
1753261817.774737 -0.000168 0.000000 -0.000084 0.000000 0.000000 0.765472 0.100000
1753261817.875018 -0.000169 0.000000 -0.000084 0.000000 0.000000 0.763794 0.100000
1753261817.975269 -0.000169 0.000000 -0.000084 0.000000 0.000000 0.766088 0.100000
1753261818.075378 -0.000170 0.000000 -0.000084 0.000000 0.000000 0.765705 0.100000
1753261818.175613 -0.000171 0.000000 -0.000085 0.000000 0.000000 0.764371 0.100000
1753261818.275917 -0.000171 0.000000 -0.000085 0.000000 0.000000 0.764271 0.100000
1753261818.375143 -0.000172 0.000000 -0.000085 0.000000 0.000000 0.764758 0.100000
1753261818.475408 -0.000172 0.000000 -0.000085 0.000000 0.000000 0.764172 0.100000
1753261818.575526 -0.000173 0.000000 -0.000086 0.000000 0.000000 0.766639 0.100000
1753261818.675819 -0.000174 0.000000 -0.000086 0.000000 0.000000 0.765452 0.100000
1753261818.775101 -0.000174 0.000000 -0.000086 0.000000 0.000000 0.764414 0.100000
1753261818.875378 -0.000175 0.000000 -0.000086 0.000000 0.000000 0.764814 0.100000
1753261818.975573 -0.000175 0.000000 -0.000087 0.000000 0.000000 0.766033 0.100000
1753261819.075889 -0.000176 0.000000 -0.000087 0.000000 0.000000 0.764234 0.100000
1753261819.175868 -0.000177 0.000000 -0.000087 0.000000 0.000000 0.765490 0.100000
